model,students,probability,time
IEPModel,830,0,2.500084ms
IEPModel,831,0,2.51625ms
IEPModel,832,0,2.538459ms
IEPModel,833,0,2.484291ms
IEPModel,834,0,2.495209ms
IEPModel,835,0,8.239209ms
IEPModel,836,0,5.384208ms
IEPModel,837,0,2.268583ms
IEPModel,838,0,2.271667ms
IEPModel,839,0,2.267958ms
IEPModel,840,0,2.237791ms
IEPModel,841,0,2.283875ms
IEPModel,842,0,2.272792ms
IEPModel,843,0,2.288167ms
IEPModel,844,0,2.263333ms
IEPModel,845,0,2.257458ms
IEPModel,846,0,2.275958ms
IEPModel,847,0,2.313875ms
IEPModel,848,0,2.240667ms
IEPModel,849,0,2.291666ms
IEPModel,850,0,2.283458ms
IEPModel,851,0,2.236417ms
IEPModel,852,0,2.274375ms
IEPModel,853,0,2.282083ms
IEPModel,854,0,2.323583ms
IEPModel,855,0,2.320292ms
IEPModel,856,0,2.335167ms
IEPModel,857,0,2.315125ms
IEPModel,858,0,2.298917ms
IEPModel,859,0,2.309833ms
IEPModel,860,0,2.345583ms
IEPModel,861,0,2.342708ms
IEPModel,862,0,2.400959ms
IEPModel,863,0,2.401833ms
IEPModel,864,0,2.343875ms
IEPModel,865,0,2.386333ms
IEPModel,866,0,2.373208ms
IEPModel,867,0,2.3585ms
IEPModel,868,0,2.416666ms
IEPModel,869,0,2.450834ms
IEPModel,870,0,2.421708ms
IEPModel,871,0,2.38275ms
IEPModel,872,0,2.416375ms
IEPModel,873,0,2.365667ms
IEPModel,874,0,2.411625ms
IEPModel,875,0,2.418042ms
IEPModel,876,0,2.425875ms
IEPModel,877,0,2.483208ms
IEPModel,878,0,2.38525ms
IEPModel,879,0,2.500791ms
IEPModel,880,0,2.624ms
IEPModel,881,0,2.510666ms
IEPModel,882,0,2.583666ms
IEPModel,883,0,2.519917ms
IEPModel,884,0,6.426541ms
IEPModel,885,0,2.421166ms
IEPModel,886,0,2.41625ms
IEPModel,887,0,2.430666ms
IEPModel,888,0,2.431208ms
IEPModel,889,0,2.406042ms
IEPModel,890,0,2.445667ms
IEPModel,891,0,2.426416ms
IEPModel,892,0,2.616875ms
IEPModel,893,0,2.639833ms
IEPModel,894,0,7.286917ms
IEPModel,895,0,4.844625ms
IEPModel,896,0,2.480917ms
IEPModel,897,0,2.464875ms
IEPModel,898,0,2.484083ms
IEPModel,899,0,2.516583ms
IEPModel,900,0,2.498209ms
IEPModel,901,0,2.486209ms
IEPModel,902,0,2.545041ms
IEPModel,903,0,2.520667ms
IEPModel,904,0,2.5285ms
IEPModel,905,0,2.537ms
IEPModel,906,0,2.528291ms
IEPModel,907,0,2.572875ms
IEPModel,908,0,2.469291ms
IEPModel,909,0,2.4885ms
IEPModel,910,0,2.513041ms
IEPModel,911,0,2.508083ms
IEPModel,912,0,2.546583ms
IEPModel,913,0,2.583666ms
IEPModel,914,0,2.617458ms
IEPModel,915,0,2.564292ms
IEPModel,916,0,2.578625ms
IEPModel,917,0,2.593459ms
IEPModel,918,0,5.219667ms
IEPModel,919,0,9.133834ms
IEPModel,920,0,3.944417ms
IEPModel,921,0,2.710916ms
IEPModel,922,0,2.686083ms
IEPModel,923,0,2.682125ms
IEPModel,924,0,2.696167ms
IEPModel,925,0,2.68275ms
IEPModel,926,0,2.671916ms
IEPModel,927,0,2.696333ms
IEPModel,928,0,2.722875ms
IEPModel,929,0,2.670041ms
IEPModel,930,0,2.719709ms
IEPModel,931,0,2.747584ms
IEPModel,932,0,2.704917ms
IEPModel,933,0,2.73ms
IEPModel,934,0,2.722834ms
IEPModel,935,0,2.647375ms
IEPModel,936,0,6.517125ms
IEPModel,937,0,4.996417ms
IEPModel,938,0,2.75375ms
IEPModel,939,0,2.81025ms
IEPModel,940,0,2.829125ms
IEPModel,941,0,2.726584ms
IEPModel,942,0,2.81475ms
IEPModel,943,0,2.865083ms
IEPModel,944,0,2.854375ms
IEPModel,945,0,2.837833ms
IEPModel,946,0,2.863959ms
IEPModel,947,0,2.890917ms
IEPModel,948,0,2.85575ms
IEPModel,949,0,2.899667ms
IEPModel,950,0,2.870334ms
IEPModel,951,0,2.895125ms
IEPModel,952,0,2.868375ms
IEPModel,953,0,2.897459ms
IEPModel,954,0,2.913708ms
IEPModel,955,0,2.919583ms
IEPModel,956,0,2.947667ms
IEPModel,957,0,2.912208ms
IEPModel,958,0,2.903666ms
IEPModel,959,0,4.652584ms
IEPModel,960,0,6.846792ms
IEPModel,961,0,2.870375ms
IEPModel,962,0,2.682333ms
IEPModel,963,0,2.695ms
IEPModel,964,0,2.648583ms
IEPModel,965,0,2.64625ms
IEPModel,966,0,2.655459ms
IEPModel,967,0,2.735584ms
IEPModel,968,0,2.701792ms
IEPModel,969,0,2.738542ms
IEPModel,970,0,2.66975ms
IEPModel,971,0,2.75825ms
IEPModel,972,0,5.201292ms
IEPModel,973,0,6.64075ms
IEPModel,974,0,2.74875ms
IEPModel,975,0,2.771375ms
IEPModel,976,0,2.808625ms
IEPModel,977,0,2.790917ms
IEPModel,978,0,2.798583ms
IEPModel,979,0,2.809416ms
IEPModel,980,0,2.819542ms
IEPModel,981,0,2.814ms
IEPModel,982,0,2.891041ms
IEPModel,983,0,2.857875ms
IEPModel,984,0,2.881375ms
IEPModel,985,0,4.396042ms
IEPModel,986,0,7.76675ms
IEPModel,987,0,3.504625ms
IEPModel,988,0,3.066709ms
IEPModel,989,0,2.986958ms
IEPModel,990,0,3.003333ms
IEPModel,991,0,2.950667ms
IEPModel,992,0,2.979209ms
IEPModel,993,0.000000000001,2.972666ms
IEPModel,994,0.000000000001,3.006959ms
IEPModel,995,0.000000000001,2.938333ms
IEPModel,996,0.000000000001,2.978959ms
IEPModel,997,0.000000000001,2.993583ms
IEPModel,998,0.000000000001,2.991583ms
IEPModel,999,0.000000000001,3.003542ms
IEPModel,1000,0.000000000001,2.994833ms
IEPModel,1001,0.000000000002,2.930542ms
IEPModel,1002,0.000000000002,2.966083ms
IEPModel,1003,0.000000000002,3.02475ms
IEPModel,1004,0.000000000002,3.021625ms
IEPModel,1005,0.000000000002,3.055833ms
IEPModel,1006,0.000000000003,7.249166ms
IEPModel,1007,0.000000000003,6.425917ms
IEPModel,1008,0.000000000003,3.108209ms
IEPModel,1009,0.000000000003,3.077541ms
IEPModel,1010,0.000000000004,3.161833ms
IEPModel,1011,0.000000000004,3.171792ms
IEPModel,1012,0.000000000004,3.141ms
IEPModel,1013,0.000000000005,3.240125ms
IEPModel,1014,0.000000000005,3.142333ms
IEPModel,1015,0.000000000006,3.136584ms
IEPModel,1016,0.000000000006,3.179458ms
IEPModel,1017,0.000000000007,3.14175ms
IEPModel,1018,0.000000000007,3.073584ms
IEPModel,1019,0.000000000008,3.23125ms
IEPModel,1020,0.000000000009,3.162583ms
IEPModel,1021,0.00000000001,3.998541ms
IEPModel,1022,0.00000000001,7.360834ms
IEPModel,1023,0.000000000011,3.3645ms
IEPModel,1024,0.000000000012,2.447666ms
IEPModel,1025,0.000000000013,2.442875ms
IEPModel,1026,0.000000000014,2.474166ms
IEPModel,1027,0.000000000016,2.446917ms
IEPModel,1028,0.000000000017,2.44975ms
IEPModel,1029,0.000000000018,2.4595ms
IEPModel,1030,0.00000000002,2.46425ms
IEPModel,1031,0.000000000021,2.449917ms
IEPModel,1032,0.000000000023,2.486667ms
IEPModel,1033,0.000000000025,2.49ms
IEPModel,1034,0.000000000027,2.547666ms
IEPModel,1035,0.000000000029,2.61625ms
IEPModel,1036,0.000000000031,2.657333ms
IEPModel,1037,0.000000000033,2.722584ms
IEPModel,1038,0.000000000036,2.637292ms
IEPModel,1039,0.000000000039,5.177541ms
IEPModel,1040,0.000000000042,6.716459ms
IEPModel,1041,0.000000000045,2.769292ms
IEPModel,1042,0.000000000048,2.596625ms
IEPModel,1043,0.000000000052,2.633958ms
IEPModel,1044,0.000000000056,2.585292ms
IEPModel,1045,0.00000000006,2.573625ms
IEPModel,1046,0.000000000065,2.596125ms
IEPModel,1047,0.000000000069,2.616084ms
IEPModel,1048,0.000000000075,2.6105ms
IEPModel,1049,0.00000000008,2.592042ms
IEPModel,1050,0.000000000086,2.64675ms
IEPModel,1051,0.000000000092,2.671083ms
IEPModel,1052,0.000000000099,4.081958ms
IEPModel,1053,0.000000000106,7.166084ms
IEPModel,1054,0.000000000114,3.403583ms
IEPModel,1055,0.000000000122,2.796833ms
IEPModel,1056,0.000000000131,2.802291ms
IEPModel,1057,0.00000000014,2.788417ms
IEPModel,1058,0.00000000015,2.804375ms
IEPModel,1059,0.000000000161,2.792292ms
IEPModel,1060,0.000000000173,2.809417ms
IEPModel,1061,0.000000000185,2.787833ms
IEPModel,1062,0.000000000198,2.800834ms
IEPModel,1063,0.000000000212,2.730041ms
IEPModel,1064,0.000000000227,2.7765ms
IEPModel,1065,0.000000000242,2.79275ms
IEPModel,1066,0.000000000259,2.81625ms
IEPModel,1067,0.000000000277,2.777209ms
IEPModel,1068,0.000000000296,2.832708ms
IEPModel,1069,0.000000000317,2.830458ms
IEPModel,1070,0.000000000338,5.364542ms
IEPModel,1071,0.000000000361,6.566959ms
IEPModel,1072,0.000000000386,2.904708ms
IEPModel,1073,0.000000000412,2.861166ms
IEPModel,1074,0.00000000044,2.917542ms
IEPModel,1075,0.00000000047,2.916916ms
IEPModel,1076,0.000000000501,2.90975ms
IEPModel,1077,0.000000000535,2.9715ms
IEPModel,1078,0.00000000057,2.904375ms
IEPModel,1079,0.000000000608,2.943666ms
IEPModel,1080,0.000000000649,2.943167ms
IEPModel,1081,0.000000000692,2.939833ms
IEPModel,1082,0.000000000737,2.972125ms
IEPModel,1083,0.000000000785,2.95175ms
IEPModel,1084,0.000000000837,2.986917ms
IEPModel,1085,0.000000000891,3.011458ms
IEPModel,1086,0.000000000949,3.000292ms
IEPModel,1087,0.00000000101,4.826ms
IEPModel,1088,0.000000001075,6.858458ms
IEPModel,1089,0.000000001144,2.933416ms
IEPModel,1090,0.000000001218,2.752083ms
IEPModel,1091,0.000000001295,2.772583ms
IEPModel,1092,0.000000001378,2.811708ms
IEPModel,1093,0.000000001465,2.794ms
IEPModel,1094,0.000000001558,2.826459ms
IEPModel,1095,0.000000001656,2.837833ms
IEPModel,1096,0.000000001759,2.872917ms
IEPModel,1097,0.000000001869,2.87025ms
IEPModel,1098,0.000000001986,2.856208ms
IEPModel,1099,0.000000002109,2.916042ms
IEPModel,1100,0.00000000224,2.889208ms
IEPModel,1101,0.000000002378,3.9025ms
IEPModel,1102,0.000000002524,10.506791ms
IEPModel,1103,0.000000002679,4.02825ms
IEPModel,1104,0.000000002843,3.001042ms
IEPModel,1105,0.000000003016,3.045041ms
IEPModel,1106,0.000000003199,3.031542ms
IEPModel,1107,0.000000003392,3.061875ms
IEPModel,1108,0.000000003596,3.115209ms
IEPModel,1109,0.000000003813,3.0845ms
IEPModel,1110,0.000000004041,3.121083ms
IEPModel,1111,0.000000004282,3.063458ms
IEPModel,1112,0.000000004537,3.083625ms
IEPModel,1113,0.000000004806,3.020208ms
IEPModel,1114,0.000000005089,3.028584ms
IEPModel,1115,0.000000005389,3.04075ms
IEPModel,1116,0.000000005705,3.071541ms
IEPModel,1117,0.000000006039,3.102ms
IEPModel,1118,0.000000006391,3.063042ms
IEPModel,1119,0.000000006763,3.054875ms
IEPModel,1120,0.000000007154,3.07925ms
IEPModel,1121,0.000000007568,3.044541ms
IEPModel,1122,0.000000008003,3.058125ms
IEPModel,1123,0.000000008462,3.122209ms
IEPModel,1124,0.000000008946,3.082084ms
IEPModel,1125,0.000000009455,3.192333ms
IEPModel,1126,0.000000009992,3.029292ms
IEPModel,1127,0.000000010558,3.047334ms
IEPModel,1128,0.000000011154,2.99525ms
IEPModel,1129,0.000000011781,3.003916ms
IEPModel,1130,0.000000012441,3.004958ms
IEPModel,1131,0.000000013136,3.026167ms
IEPModel,1132,0.000000013867,3.062541ms
IEPModel,1133,0.000000014637,2.956333ms
IEPModel,1134,0.000000015447,2.917458ms
IEPModel,1135,0.000000016298,2.94ms
IEPModel,1136,0.000000017194,3.050125ms
IEPModel,1137,0.000000018136,3.061208ms
IEPModel,1138,0.000000019126,3.035875ms
IEPModel,1139,0.000000020166,3.053458ms
IEPModel,1140,0.00000002126,3.047416ms
IEPModel,1141,0.00000002241,3.055375ms
IEPModel,1142,0.000000023617,3.015625ms
IEPModel,1143,0.000000024886,3.087625ms
IEPModel,1144,0.000000026218,3.090208ms
IEPModel,1145,0.000000027617,3.088458ms
IEPModel,1146,0.000000029086,6.138041ms
IEPModel,1147,0.000000030628,5.973125ms
IEPModel,1148,0.000000032246,3.234542ms
IEPModel,1149,0.000000033944,3.237875ms
IEPModel,1150,0.000000035726,3.236042ms
IEPModel,1151,0.000000037596,3.159584ms
IEPModel,1152,0.000000039557,3.155833ms
IEPModel,1153,0.000000041613,3.158417ms
IEPModel,1154,0.00000004377,3.173625ms
IEPModel,1155,0.00000004603,3.122541ms
IEPModel,1156,0.0000000484,3.198542ms
IEPModel,1157,0.000000050884,3.202333ms
IEPModel,1158,0.000000053487,3.196084ms
IEPModel,1159,0.000000056214,3.229208ms
IEPModel,1160,0.00000005907,3.17175ms
IEPModel,1161,0.000000062063,3.175291ms
IEPModel,1162,0.000000065196,3.168083ms
IEPModel,1163,0.000000068477,6.3605ms
IEPModel,1164,0.000000071913,6.742ms
IEPModel,1165,0.000000075508,3.630584ms
IEPModel,1166,0.000000079272,3.516041ms
IEPModel,1167,0.00000008321,3.305834ms
IEPModel,1168,0.000000087331,3.560709ms
IEPModel,1169,0.000000091641,3.577417ms
IEPModel,1170,0.00000009615,3.567875ms
IEPModel,1171,0.000000100866,3.535375ms
IEPModel,1172,0.000000105797,3.5025ms
IEPModel,1173,0.000000110952,3.602042ms
IEPModel,1174,0.000000116341,3.889917ms
IEPModel,1175,0.000000121973,3.738125ms
IEPModel,1176,0.00000012786,5.17075ms
IEPModel,1177,0.00000013401,7.958541ms
IEPModel,1178,0.000000140436,3.528875ms
IEPModel,1179,0.000000147148,3.605792ms
IEPModel,1180,0.000000154158,3.534375ms
IEPModel,1181,0.000000161479,3.535417ms
IEPModel,1182,0.000000169122,3.592417ms
IEPModel,1183,0.000000177102,3.552417ms
IEPModel,1184,0.000000185432,3.466541ms
IEPModel,1185,0.000000194125,3.557417ms
IEPModel,1186,0.000000203197,3.574333ms
IEPModel,1187,0.000000212662,3.635834ms
IEPModel,1188,0.000000222537,3.597083ms
IEPModel,1189,0.000000232837,3.61525ms
IEPModel,1190,0.000000243579,6.587291ms
IEPModel,1191,0.000000254781,6.838083ms
IEPModel,1192,0.00000026646,3.39125ms
IEPModel,1193,0.000000278636,3.414875ms
IEPModel,1194,0.000000291328,3.418042ms
IEPModel,1195,0.000000304555,3.380167ms
IEPModel,1196,0.000000318338,3.444625ms
IEPModel,1197,0.0000003327,3.412333ms
IEPModel,1198,0.000000347662,3.387375ms
IEPModel,1199,0.000000363246,3.443958ms
IEPModel,1200,0.000000379477,3.456167ms
IEPModel,1201,0.00000039638,3.517417ms
IEPModel,1202,0.000000413979,3.531583ms
IEPModel,1203,0.000000432301,3.944208ms
IEPModel,1204,0.000000451372,8.837459ms
IEPModel,1205,0.000000471222,4.381208ms
IEPModel,1206,0.000000491879,3.873667ms
IEPModel,1207,0.000000513373,3.774ms
IEPModel,1208,0.000000535735,3.821334ms
IEPModel,1209,0.000000558997,3.794792ms
IEPModel,1210,0.000000583191,3.80025ms
IEPModel,1211,0.000000608353,3.780583ms
IEPModel,1212,0.000000634517,3.787584ms
IEPModel,1213,0.000000661719,3.835458ms
IEPModel,1214,0.000000689998,3.733083ms
IEPModel,1215,0.000000719392,3.754292ms
IEPModel,1216,0.000000749941,3.817917ms
IEPModel,1217,0.000000781686,3.789666ms
IEPModel,1218,0.000000814671,3.778792ms
IEPModel,1219,0.000000848938,4.102875ms
IEPModel,1220,0.000000884533,9.986542ms
IEPModel,1221,0.000000921504,4.302959ms
IEPModel,1222,0.000000959898,3.732625ms
IEPModel,1223,0.000000999765,3.786334ms
IEPModel,1224,0.000001041157,3.838584ms
IEPModel,1225,0.000001084126,3.944041ms
IEPModel,1226,0.000001128728,3.807209ms
IEPModel,1227,0.000001175017,3.8425ms
IEPModel,1228,0.000001223053,3.772709ms
IEPModel,1229,0.000001272895,3.62975ms
IEPModel,1230,0.000001324605,3.549458ms
IEPModel,1231,0.000001378245,3.694084ms
IEPModel,1232,0.000001433881,3.676125ms
IEPModel,1233,0.000001491581,8.386458ms
IEPModel,1234,0.000001551414,5.322458ms
IEPModel,1235,0.000001613451,3.6735ms
IEPModel,1236,0.000001677766,3.63975ms
IEPModel,1237,0.000001744433,3.680875ms
IEPModel,1238,0.000001813532,3.645292ms
IEPModel,1239,0.000001885142,3.649792ms
IEPModel,1240,0.000001959346,3.683875ms
IEPModel,1241,0.000002036227,3.709958ms
IEPModel,1242,0.000002115875,3.761334ms
IEPModel,1243,0.000002198378,3.72325ms
IEPModel,1244,0.000002283829,3.730375ms
IEPModel,1245,0.000002372323,3.692291ms
IEPModel,1246,0.000002463957,3.677667ms
IEPModel,1247,0.000002558832,8.786083ms
IEPModel,1248,0.000002657051,8.784666ms
IEPModel,1249,0.000002758721,3.911083ms
IEPModel,1250,0.00000286395,3.883125ms
IEPModel,1251,0.000002972851,3.866958ms
IEPModel,1252,0.000003085539,3.901209ms
IEPModel,1253,0.000003202132,3.885041ms
IEPModel,1254,0.000003322752,3.976917ms
IEPModel,1255,0.000003447524,3.947334ms
IEPModel,1256,0.000003576577,3.963334ms
IEPModel,1257,0.000003710041,3.887125ms
IEPModel,1258,0.000003848054,3.853833ms
IEPModel,1259,0.000003990752,3.863792ms
IEPModel,1260,0.000004138281,3.823041ms
IEPModel,1261,0.000004290785,3.785209ms
IEPModel,1262,0.000004448416,3.888958ms
IEPModel,1263,0.000004611328,3.954917ms
IEPModel,1264,0.000004779679,8.368666ms
IEPModel,1265,0.000004953631,7.234917ms
IEPModel,1266,0.000005133353,4.0075ms
IEPModel,1267,0.000005319014,4.386ms
IEPModel,1268,0.000005510791,9.553375ms
IEPModel,1269,0.000005708864,4.269667ms
IEPModel,1270,0.000005913416,3.987083ms
IEPModel,1271,0.000006124639,4.030625ms
IEPModel,1272,0.000006342725,4.08125ms
IEPModel,1273,0.000006567873,3.968875ms
IEPModel,1274,0.000006800289,3.961542ms
IEPModel,1275,0.000007040181,3.923958ms
IEPModel,1276,0.000007287763,4.038167ms
IEPModel,1277,0.000007543256,4.0165ms
IEPModel,1278,0.000007806884,4.109625ms
IEPModel,1279,0.000008078878,3.857875ms
IEPModel,1280,0.000008359475,3.95ms
IEPModel,1281,0.000008648916,3.955583ms
IEPModel,1282,0.000008947449,7.366917ms
IEPModel,1283,0.000009255329,6.879417ms
IEPModel,1284,0.000009572815,3.679875ms
IEPModel,1285,0.000009900174,3.713791ms
IEPModel,1286,0.000010237678,3.754166ms
IEPModel,1287,0.000010585606,3.736959ms
IEPModel,1288,0.000010944244,3.720625ms
IEPModel,1289,0.000011313884,3.665042ms
IEPModel,1290,0.000011694826,3.631875ms
IEPModel,1291,0.000012087376,3.73425ms
IEPModel,1292,0.000012491847,3.667875ms
IEPModel,1293,0.000012908559,3.658167ms
IEPModel,1294,0.000013337841,3.670416ms
IEPModel,1295,0.000013780027,7.749209ms
IEPModel,1296,0.000014235461,5.791541ms
IEPModel,1297,0.000014704494,3.770291ms
IEPModel,1298,0.000015187484,3.740792ms
IEPModel,1299,0.000015684798,3.773458ms
IEPModel,1300,0.000016196811,3.784917ms
IEPModel,1301,0.000016723906,3.736708ms
IEPModel,1302,0.000017266476,3.797375ms
IEPModel,1303,0.00001782492,3.813209ms
IEPModel,1304,0.000018399648,3.8035ms
IEPModel,1305,0.000018991078,3.813041ms
IEPModel,1306,0.000019599637,3.929333ms
IEPModel,1307,0.000020225762,3.910833ms
IEPModel,1308,0.000020869899,3.986333ms
IEPModel,1309,0.000021532504,3.97ms
IEPModel,1310,0.000022214041,3.984417ms
IEPModel,1311,0.000022914986,3.935208ms
IEPModel,1312,0.000023635824,3.984084ms
IEPModel,1313,0.00002437705,3.947041ms
IEPModel,1314,0.000025139171,3.981625ms
IEPModel,1315,0.000025922702,3.9875ms
IEPModel,1316,0.00002672817,3.988083ms
IEPModel,1317,0.000027556115,4.013958ms
IEPModel,1318,0.000028407084,3.969459ms
IEPModel,1319,0.000029281639,3.914041ms
IEPModel,1320,0.00003018035,3.941ms
IEPModel,1321,0.000031103801,3.977542ms
IEPModel,1322,0.000032052587,3.933958ms
IEPModel,1323,0.000033027316,3.919292ms
IEPModel,1324,0.000034028607,3.936875ms
IEPModel,1325,0.00003505709,3.928125ms
IEPModel,1326,0.000036113411,3.940041ms
IEPModel,1327,0.000037198225,3.885125ms
IEPModel,1328,0.000038312203,3.958209ms
IEPModel,1329,0.000039456028,3.985083ms
IEPModel,1330,0.000040630395,4.0465ms
IEPModel,1331,0.000041836013,4.059209ms
IEPModel,1332,0.000043073607,8.129708ms
IEPModel,1333,0.000044343912,6.090583ms
IEPModel,1334,0.000045647681,4.111708ms
IEPModel,1335,0.000046985678,4.182125ms
IEPModel,1336,0.000048358683,4.195625ms
IEPModel,1337,0.000049767491,4.196917ms
IEPModel,1338,0.00005121291,4.148083ms
IEPModel,1339,0.000052695765,4.185834ms
IEPModel,1340,0.000054216897,4.13225ms
IEPModel,1341,0.000055777159,4.152541ms
IEPModel,1342,0.000057377423,4.144625ms
IEPModel,1343,0.000059018575,4.032417ms
IEPModel,1344,0.000060701519,4.078125ms
IEPModel,1345,0.000062427172,4.108625ms
IEPModel,1346,0.000064196472,4.150209ms
IEPModel,1347,0.00006601037,4.225ms
IEPModel,1348,0.000067869836,7.187333ms
IEPModel,1349,0.000069775855,7.350209ms
IEPModel,1350,0.000071729433,4.249709ms
IEPModel,1351,0.000073731591,4.206083ms
IEPModel,1352,0.000075783368,4.272417ms
IEPModel,1353,0.000077885821,4.316625ms
IEPModel,1354,0.000080040026,4.273041ms
IEPModel,1355,0.000082247078,4.250875ms
IEPModel,1356,0.000084508089,4.266583ms
IEPModel,1357,0.000086824192,4.328708ms
IEPModel,1358,0.000089196537,4.402208ms
IEPModel,1359,0.000091626294,8.508375ms
IEPModel,1360,0.000094114655,7.230125ms
IEPModel,1361,0.000096662829,4.09575ms
IEPModel,1362,0.000099272046,4.14025ms
IEPModel,1363,0.000101943556,4.074792ms
IEPModel,1364,0.00010467863,4.069125ms
IEPModel,1365,0.00010747856,7.546667ms
IEPModel,1366,0.000110344659,6.858209ms
IEPModel,1367,0.00011327826,4.260334ms
IEPModel,1368,0.000116280719,4.244708ms
IEPModel,1369,0.000119353414,4.210459ms
IEPModel,1370,0.000122497742,4.20975ms
IEPModel,1371,0.000125715126,4.216ms
IEPModel,1372,0.000129007009,4.283792ms
IEPModel,1373,0.000132374857,4.295292ms
IEPModel,1374,0.000135820159,4.2025ms
IEPModel,1375,0.000139344428,4.22525ms
IEPModel,1376,0.000142949198,9.36375ms
IEPModel,1377,0.000146636031,5.16525ms
IEPModel,1378,0.000150406507,4.510208ms
IEPModel,1379,0.000154262235,4.574208ms
IEPModel,1380,0.000158204845,4.566708ms
IEPModel,1381,0.000162235994,4.455709ms
IEPModel,1382,0.000166357362,4.432ms
IEPModel,1383,0.000170570655,4.438458ms
IEPModel,1384,0.000174877603,8.845042ms
IEPModel,1385,0.000179279962,5.767584ms
IEPModel,1386,0.000183779516,4.213291ms
IEPModel,1387,0.000188378071,4.271708ms
IEPModel,1388,0.000193077461,4.228542ms
IEPModel,1389,0.000197879548,4.194416ms
IEPModel,1390,0.000202786218,4.255041ms
IEPModel,1391,0.000207799386,4.279417ms
IEPModel,1392,0.000212920991,4.404458ms
IEPModel,1393,0.000218153004,4.300792ms
IEPModel,1394,0.000223497419,4.272042ms
IEPModel,1395,0.000228956261,7.180833ms
IEPModel,1396,0.000234531581,8.294167ms
IEPModel,1397,0.000240225459,4.389625ms
IEPModel,1398,0.000246040005,4.324667ms
IEPModel,1399,0.000251977354,12.809625ms
IEPModel,1400,0.000258039675,5.364708ms
IEPModel,1401,0.000264229161,4.557916ms
IEPModel,1402,0.000270548037,4.545792ms
IEPModel,1403,0.000276998559,4.52925ms
IEPModel,1404,0.00028358301,4.519708ms
IEPModel,1405,0.000290303705,4.5295ms
IEPModel,1406,0.000297162988,4.522541ms
IEPModel,1407,0.000304163235,4.446583ms
IEPModel,1408,0.00031130685,4.485375ms
IEPModel,1409,0.000318596272,8.95775ms
IEPModel,1410,0.000326033968,8.803459ms
IEPModel,1411,0.000333622436,4.607833ms
IEPModel,1412,0.000341364209,4.643042ms
IEPModel,1413,0.000349261849,4.5935ms
IEPModel,1414,0.000357317951,4.613667ms
IEPModel,1415,0.000365535141,4.586875ms
IEPModel,1416,0.000373916079,4.596375ms
IEPModel,1417,0.000382463457,4.592792ms
IEPModel,1418,0.00039118,4.593875ms
IEPModel,1419,0.000400068465,7.64975ms
IEPModel,1420,0.000409131644,7.698ms
IEPModel,1421,0.000418372362,4.60375ms
IEPModel,1422,0.000427793476,4.438959ms
IEPModel,1423,0.000437397878,4.321ms
IEPModel,1424,0.000447188495,4.31775ms
IEPModel,1425,0.000457168286,4.294625ms
IEPModel,1426,0.000467340247,4.2915ms
IEPModel,1427,0.000477707407,4.407167ms
IEPModel,1428,0.000488272829,4.382958ms
IEPModel,1429,0.000499039612,4.392792ms
IEPModel,1430,0.000510010891,4.429625ms
IEPModel,1431,0.000521189834,4.654416ms
IEPModel,1432,0.000532579647,4.46575ms
IEPModel,1433,0.00054418357,4.468709ms
IEPModel,1434,0.000556004879,4.485333ms
IEPModel,1435,0.000568046887,4.490583ms
IEPModel,1436,0.000580312941,4.446083ms
IEPModel,1437,0.000592806427,7.624584ms
IEPModel,1438,0.000605530765,8.233ms
IEPModel,1439,0.000618489414,4.539917ms
IEPModel,1440,0.000631685867,4.463792ms
IEPModel,1441,0.000645123657,4.498666ms
IEPModel,1442,0.000658806351,4.517625ms
IEPModel,1443,0.000672737555,4.461208ms
IEPModel,1444,0.000686920913,4.490916ms
IEPModel,1445,0.000701360104,4.519583ms
IEPModel,1446,0.000716058848,4.571333ms
IEPModel,1447,0.000731020898,6.003334ms
IEPModel,1448,0.00074625005,9.072042ms
IEPModel,1449,0.000761750135,4.682708ms
IEPModel,1450,0.000777525023,4.688375ms
IEPModel,1451,0.000793578622,4.756916ms
IEPModel,1452,0.000809914878,4.745875ms
IEPModel,1453,0.000826537775,4.741042ms
IEPModel,1454,0.000843451338,4.694958ms
IEPModel,1455,0.000860659629,4.792958ms
IEPModel,1456,0.000878166747,4.85ms
IEPModel,1457,0.000895976833,4.81075ms
IEPModel,1458,0.000914094066,7.242666ms
IEPModel,1459,0.000932522662,11.286125ms
IEPModel,1460,0.000951266879,4.904125ms
IEPModel,1461,0.000970331013,4.8895ms
IEPModel,1462,0.000989719398,5.0155ms
IEPModel,1463,0.00100943641,4.957833ms
IEPModel,1464,0.001029486462,5.009458ms
IEPModel,1465,0.001049874008,4.929917ms
IEPModel,1466,0.00107060354,4.892083ms
IEPModel,1467,0.001091679592,4.98275ms
IEPModel,1468,0.001113106736,12.224958ms
IEPModel,1469,0.001134889583,11.986375ms
IEPModel,1470,0.001157032785,7.273792ms
IEPModel,1471,0.001179541034,4.836584ms
IEPModel,1472,0.001202419061,4.885166ms
IEPModel,1473,0.001225671637,4.831917ms
IEPModel,1474,0.001249303573,4.855041ms
IEPModel,1475,0.00127331972,4.903833ms
IEPModel,1476,0.001297724969,4.867791ms
IEPModel,1477,0.00132252425,4.932667ms
IEPModel,1478,0.001347722534,6.294834ms
IEPModel,1479,0.001373324833,11.328459ms
IEPModel,1480,0.001399336196,5.053792ms
IEPModel,1481,0.001425761713,5.015125ms
